SliceEntropy	CloudEntropy
1.70115	1.98372
1.63485	2.11741
1.90268	2.22771
1.52193	1.70953
1.95508	2.11741
1.64307	2.34682
2.3183	2.15031
2.11741	2.06928
1.71526	2.12643
1.91327	2.21151
1.4619	2.22771
1.63294	1.71612
2.1845	1.92229
2.25791	2.11741
1.84489	2.26282
1.80092	2.19741
2.01391	2.42849
2.14771	2.01623
1.4619	2.01883
2.17732	1.90372
1.66631	2.15031
1.67963	2.1019
1.71034	2.18115
2.12643	2.2921
1.95352	1.85716
2.14268	2.1819
1.77391	1.71086
2.21701	1.49869
1.9378	1.64307
1.61357	1.7583
1.56943	2.3445
1.71294	1.9943
1.73135	2.24322
1.91327	2.01623
1.98112	2.06204
1.95741	2.3076
1.9378	1.93565
2.0783	2.19612
1.66631	1.95526
1.37056	2.24386
1.71034	2.05469
2.21701	2.1819
2.2343	2.13135
1.96151	1.9143
1.74505	2.2343
1.7019	1.82863
1.2978	2.47327
1.45947	1.97469
1.8907	2.32888
1.92229	2.09548
2.13469	2.2578
2.26115	1.79352
2.19741	1.9983
2.17883	1.9378
2.28643	2.17224
2.06545	2.11174
1.8907	2.12903
2.09224	2.22268
1.71034	2.01623
1.9419	1.90863
2.06268	1.73701
1.8907	1.82545
1.90268	1.4619
2.23327	1.92229
1.52193	1.97701
1.64307	1.70953
2.21701	2.01131
1.75662	1.73469
1.73469	1.87126
1.66631	1.78132
1.72735	1.86682
1.54959	2.17947
2.06928	1.87126
2.14771	1.8881
1.93565	2.14268
2.06863	1.97469
1.87126	2.27341
1.77391	1.8907
2.2921	2.01623
2.22771	1.81135
1.81712	2.01623
2.06204	2.17883
1.19748	2.18132
1.82545	1.9983
1.9419	1.49869
1.69924	2.37135
2.01623	2.17947
1.63485	2.16229
1.90604	2.35341
2.13366	2.1045
2.03174	1.61357
2.01623	1.9378
1.79126	1.98464
2.30863	2.07031
2.1819	2.1819
1.74112	1.76171
2.19612	2.23327
2.21366	2.06204
1.96151	1.89151
1.93224	2.18115
1.84489	1.96151
1.73701	2.25288
2.2081	2.25791
1.96151	2.09791
1.67263	2.03508
2.06204	2.01623
1.91031	2.50115
2.25288	1.70953
1.7583	2.08386
1.69732	2.06204
2.06863	2.43741
2.09947	2.2921
1.87126	1.88092
1.49869	1.85056
2.48154	2.36307
1.77391	2.10132
1.70953	2.09791
2.53135	2.07662
2.09565	1.91327
2.1819	2.23662
1.51933	2.15327
2.01391	2.12643
2.08721	1.89712
2.17391	1.98464
2.4219	2.11341
2.40229	2.3707
2.19741	1.88092
1.86682	1.88092
1.8907	2.01883
1.90863	2.01131
2.0783	1.67263
2.53701	1.47294
2.01883	2.17947
2.1307	1.9983
1.46438	1.9983
2.25623	2.30863
1.69924	1.84489
1.61357	1.71885
1.73135	1.87444
1.70953	2.24322
2.11341	1.9983
1.85391	1.95508
2.1019	1.98464
2.07662	2.17391
2.32888	2.24489
2.09224	2.16229
2.25288	1.43366
2.07031	2.27341
2.1845	1.96151
1.57545	1.7583
1.64307	1.70953
1.9983	2.26115
1.98372	2.04903
2.12643	2.13135
1.8107	2.32888
1.8907	1.9983
1.97469	1.70953
2.5045	1.76171
1.75662	2.36307
1.71526	2.03174
2.37302	2.52903
2.15031	2.15031
1.82863	1.90604
1.8881	1.51615
1.81869	2.19741
1.53947	2.01883
1.56943	1.85524
1.4	1.82545
2.26115	2.01623
1.64307	2.26282
1.13131	2.14713
1.84489	2.30372
1.54132	1.82904
1.84171	1.93565
1.8107	2.22631
1.93565	2.4783
2.14268	2.05701
1.70115	1.98112
1.73701	2.03693
2.22713	2.10849
2.09224	1.84673
2.03174	1.84673
1.51534	2.26347
2.06268	1.96903
2.06928	1.85391
1.73469	2.14268
2.09791	2.25288
1.27327	1.71526
1.54959	2.10849
2.2645	2.14268
1.74505	2.1845
1.92154	1.9983
1.77716	1.92171
1.95508	2.42282
1.24151	2.14297
1.79174	2.04903
1.99112	2.04011
1.71612	2.01623
2.1045	2.42282
1.48914	1.69732
2.16322	2.3183
1.49869	2.08489
1.4	1.98545
1.49869	1.82863
2.20643	1.76386
1.88943	1.93565
2.24322	1.70953
1.96903	2.19741
1.74337	1.97869
1.59171	1.98464
2.00489	1.82863
1.85391	2.03249
2.3445	2.25623
1.93947	1.63485
1.9983	1.89151
2.08721	2.05469
1.82545	2.17883
1.51662	2.15263
2.2645	1.98464
2.29701	2.43908
2.19612	2.01623
2.08721	2.37469
2.10132	2.19352
2.04011	2.37469
1.46918	2.32888
1.95693	1.87126
1.39086	2.26282
2.24322	2.01565
1.95508	2.29701
2.12643	2.04011
1.60274	2.14863
2.44735	2.24322
2.20643	1.9983
1.71612	2.09623
2.49791	2.23662
2.09791	2.08721
2.1819	2.07662
2.01623	1.98545
2.12643	2.28011
1.8107	2.42682
2.06204	2.19741
2.00489	2.17224
1.57135	2.25791
2.3076	1.75662
1.63294	1.73469
1.6219	1.77357
1.92229	1.79612
1.51615	1.67263
1.96903	2.24322
2.07662	1.95508
1.95741	2.20643
2.02347	2.03294
2.16229	2.30268
2.12643	2.01883
1.24151	2.17288
2.06928	1.82631
1.59171	2.17224
1.75662	1.88092
1.82904	1.8578
1.75662	2.20643
1.75662	1.95508
2.07171	1.9943
2.61302	2.06464
1.81712	2.06713
2.25288	2.14713
1.95741	2.21869
2.29469	1.87444
1.93056	2.02132
2.03249	1.71526
1.66337	1.90863
1.95526	1.76171
2.43908	1.94849
2.03249	1.8907
1.79249	1.9983
2.08386	2.3076
1.97869	1.88307
1.75662	2.23662
2.10849	1.9983
2.29469	1.71034
2.01623	2.28307
2.03693	1.90372
2.11612	2.01623
1.81135	2.23662
1.85524	1.85056
1.93056	1.82631
2.33716	2.19741
1.88092	1.81701
1.27327	1.95741
2.45701	1.7019
1.8907	2.57883
1.84171	1.98696
1.51534	1.93524
1.90505	2.1845
1.95508	1.8578
1.8881	2.08721
2.37302	1.98268
1.53548	1.95693
2.09623	2.03249
1.71526	2.14713
2.0783	2.18115
2.48322	1.91963
2.1778	2.03249
1.43366	1.8881
1.86682	1.64568
2.32888	2.35341
1.63485	1.69288
1.71526	1.87444
1.78132	1.85524
2.19741	2.11741
2.40229	2.0743
1.60274	1.99112
2.22771	2.27341
1.70953	1.9378
1.35419	2.15031
1.98464	2.01623
2.2605	1.63485
2.14713	2.17732
2.06928	2.12307
1.69732	1.69732
2.3419	2.21469
1.79249	2.06268
1.99662	1.84229
1.76171	2.10132
1.76171	1.69732
1.82904	2.12411
2.13135	2.0743
2.04011	1.75662
1.48914	1.9983
1.92229	2.27908
2.15263	2.16322
1.8107	1.95693
1.81712	1.8907
1.54132	2.17883
1.9983	1.95693
1.93924	1.70953
1.89151	2.2578
2.03249	1.90268
2.26347	2.1778
2.12307	2.26115
2.06204	2.01623
1.85056	2.32229
2.33791	1.73701
1.66631	2.19741
2.03174	2.42849
2.19612	1.95508
2.09791	2.15263
1.48914	2.16322
1.71034	2.27741
1.25972	2.30372
1.99112	1.82863
1.79126	2.37469
1.93224	1.85524
1.96151	2.2921
1.71526	1.8907
1.86682	2.08721
1.74112	1.9983
1.98268	1.8107
1.69732	1.90053
1.60274	1.98464
1.73469	2.19249
2.01391	2.27741
1.40936	2.27249
1.95741	2.32888
2.1019	2.16322
1.74505	1.93565
2.28643	2.14268
2.07171	2.09224
1.85391	2.08489
2.12643	2.17288
1.98464	2.14268
1.9943	2.00274
2.06464	2.06863
1.95508	1.9983
2.10132	2.11612
1.59963	2.09791
1.73469	2.11341
1.48914	2.2343
2.02132	2.09947
2.12307	1.90372
2.25623	2.03174
2.06928	1.9143
1.86682	2.3076
1.78132	1.70953
1.84171	2.09131
1.8578	1.95693
1.77357	2.2907
1.91031	2.06268
1.70953	2.08673
1.72735	2.00171
2.4783	2.04092
1.49845	2.19249
1.4619	2.06545
2.12643	2.18115
1.9943	2.17224
1.8881	1.66053
2.06631	1.82904
1.99112	2.12903
1.67263	2.09288
2.38928	2.05869
1.51534	1.65972
1.80411	2.03174
2.22771	2.11741
2.24386	2.09623
2.67249	1.82053
1.56903	2.14771
1.84229	2.12643
1.95741	1.76171
1.97869	2.16322
1.84673	2.24322
2.61302	2.11612
1.51534	1.98372
1.74337	2.25791
2.40229	2.33716
2.21869	1.54132
1.82863	2.02347
2.10849	2.22863
1.8107	2.17224
1.64307	2.17947
1.86682	2.25623
2.2343	1.49869
1.95741	1.79086
1.74112	2.25288
1.84171	1.84171
1.69288	1.82053
1.97469	2.36643
1.79034	2.11612
1.89151	2.11612
1.98464	1.84229
2.15263	2.3405
1.95741	2.01732
1.84171	1.94682
2.34682	1.81712
2.19741	2.11174
1.55352	2.01623
1.56903	2.3076
1.71526	1.95508
2.06928	2.24322
2.49791	2.05869
1.68229	2.21366
1.64307	1.79034
1.71612	1.8881
2.06928	1.63485
1.53947	2.08673
1.84171	1.79174
2.01623	2.08721
1.84171	2.18115
1.93224	1.90604
1.51662	2.23662
2.01391	2.15263
1.82863	2.01924
2.18115	2.17947
1.90863	2.01623
2.03174	1.94849
2.35741	2.25623
2.5045	1.87485
1.76171	2.09623
1.71526	1.95249
1.97469	1.43963
1.39086	2.06464
1.84229	1.94849
1.46918	1.84229
1.68229	2.01883
2.06863	1.75662
1.82904	2.50282
1.55352	2.37469
2.20735	2.24386
1.87126	1.90863
1.85524	2.06204
1.9419	1.51615
1.88411	1.82863
2.0783	1.98372
1.57545	2.23662
2.07171	2.10849
2.01732	2.2907
2.50282	2.33716
1.70953	2.01623
2.03174	2.14297
1.15855	2.01883
1.98696	1.77288
1.95526	2.03174
2.19741	2.40721
2.12643	1.90863
1.53548	1.93565
2.25288	2.08489
2.11341	1.77924
1.84489	2.03508
1.43963	2.3183
1.82904	1.89151
1.98464	1.64307
2.01623	2.1307
2.12643	2.2921
1.18297	1.78132
1.95741	1.80092
1.92154	2.3143
1.70953	2.45302
2.3681	2.3876
2.07662	2.01131
1.93224	2.2921
1.74505	2.14771
1.54132	2.14297
1.69732	1.8383
1.48914	2.3076
1.75662	2.26115
1.79249	2.22771
1.75963	1.73469
2.06464	1.95508
1.77391	2.16229
2.06268	2.17732
2.19612	1.9943
2.17947	2.19249
1.87126	2.3445
1.88903	2.56322
2.24171	1.98464
2.21869	1.84229
2.10953	2.09947
1.56903	2.16322
1.73701	2.14863
1.27327	2.19741
1.55352	1.90268
1.84489	1.90863
1.70953	1.95526
1.76171	1.53548
1.74112	2.08171
1.8107	1.95508
1.95249	1.9378
1.90863	1.9983
1.95741	1.64307
2.28903	2.01623
2.22631	1.97469
1.82904	1.57135
1.81701	2.32888
2.26347	2.22771
1.84673	2.26282
1.84229	1.73701
1.63485	1.8383
1.92171	2.12307
1.74297	2.25791
1.75662	2.25623
1.8107	2.3076
1.8107	1.84229
1.56903	1.53548
1.93565	1.93391
1.84229	1.90372
2.19352	2.0783
1.93947	2.35341
1.62347	2.27341
1.84229	1.9983
1.70953	1.90053
2.06268	1.87126
1.82863	2.1778
1.95526	2.10347
1.88307	2.03249
1.81712	1.87294
1.71034	2.19249
1.36154	2.01623
1.86682	1.9378
1.96151	1.82863
2.14863	1.74112
1.9419	1.59963
2.51741	1.68229
1.56903	2.11741
1.81701	2.26115
2.09947	1.97869
1.77357	1.91963
2.33716	1.93056
1.90268	1.84229
1.69732	1.49845
1.88903	1.69732
1.67263	2.2921
2.02132	2.32888
1.81712	2.15031
2.17947	2.39263
2.03249	1.90863
2.01924	2.06464
1.24399	1.92154
1.69288	1.70953
1.57135	2.07171
1.86682	1.66631
1.84171	2.30863
1.9943	1.75662
2.42282	2.2343
2.01623	1.84171
1.71885	2.27908
1.88092	2.08229
1.19748	2.50115
2.2605	1.88943
1.90604	1.75662
2.15327	1.8578
1.97469	1.93565
2.06713	2.10347
1.96903	1.90372
1.82053	2.35341
2.35341	1.71526
1.76171	1.84171
1.79352	1.55352
2.02347	2.4178
2.32489	2.37302
1.66053	1.89712
1.84489	2.21469
1.84673	2.06713
2.14713	2.32888
2.56322	2.03174
2.29135	1.8907
2.07171	2.04903
2.11341	2.09288
1.89151	1.97151
1.8881	1.91327
1.51956	1.8907
1.4619	2.06204
1.84229	2.15031
2.04943	2.25623
1.8107	2.25791
2.12307	2.42849
1.62347	2.25623
1.9983	1.84673
1.95741	2.06204
2.06863	1.95693
2.06631	2.04903
1.61357	2.32386
1.93224	2.11741
1.85391	2.17883
2.03174	2.3076
1.8107	2.35508
1.84154	2.04011
2.00154	2.16322
1.95741	2.2605
1.84673	2.20643
1.96568	2.21469
1.92229	2.01565
2.43741	2.28903
1.71034	2.06631
2.10347	1.90268
1.97701	1.7583
1.8907	2.3076
1.54132	1.98464
2.15031	2.09131
1.90268	1.82053
1.92154	2.13366
1.07832	1.9943
2.40154	1.79612
2.58347	1.92229
1.9943	2.04011
2.10132	1.95508
2.2645	2.40489
1.60274	1.90505
1.49869	2.1819
2.02347	2.27341
1.95741	2.0783
2.29701	1.84171
1.74112	1.78132
1.93224	1.63485
1.73469	1.64307
2.67249	2.1045
2.14268	1.90863
1.56903	1.9983
1.81712	1.78132
2.06928	1.98268
1.99112	2.0783
2.06863	1.71086
1.90268	2.16322
1.8107	1.85391
1.89151	2.19693
2.17288	2.06464
1.70953	1.89151
1.8578	1.89151
1.92193	1.81712
2.1019	2.20903
1.96903	1.95508
1.82904	1.85056
1.97701	2.17224
2.09224	1.93565
1.73469	1.79249
2.09791	2.06545
1.80411	2.14771
2.45366	2.14771
1.56943	2.19908
1.55352	1.8907
2.13469	1.67263
1.75662	1.90268
1.95741	2.25623
1.55352	1.77924
2.07171	2.34682
1.84229	2.0783
1.90268	1.95693
1.97869	1.90863
1.93947	2.12151
1.94849	2.51508
2.13135	2.22771
1.67963	1.99112
1.9983	2.29135
1.71526	1.72735
1.71612	2.19612
1.99112	2.11741
1.52193	1.79126
1.15855	2.06268
1.84229	2.1845
1.95693	1.79126
1.73469	1.9943
2.15263	1.71526
1.9983	2.29366
1.55352	2.00274
1.70953	1.80307
2.14771	1.64735
1.69288	1.95693
2.33623	1.98464
1.71526	2.19741
1.49366	2.14268
2.21469	1.82545
2.24229	1.84229
2.5045	2.01565
2.11508	2.03174
2.1045	2.03249
2.11612	2.13366
1.74112	1.93056
1.93565	1.9378
2.30863	1.9378
1.49869	2.04011
1.90268	1.77924
1.92154	2.09131
1.92154	1.77391
1.9378	1.70953
2.30372	1.56568
2.01623	1.92229
2.12307	2.11508
2.08721	1.9983
1.56903	1.98464
1.61357	2.24154
1.86682	2.45869
2.13135	1.87485
1.82904	2.09947
2.06268	2.02347
1.49845	1.70953
1.87294	1.97701
1.82904	1.79126
1.77391	2.03249
1.9943	2.01623
2.3681	1.84171
1.8881	1.77288
1.82863	2.06928
1.9419	1.66053
2.07662	2.14771
2.20735	1.92229
2.34682	2.21469
2.22863	1.71034
1.79612	1.90863
1.54959	1.9378
1.68154	1.71034
1.61357	1.95693
1.39086	2.1819
1.56943	2.1819
1.92154	2.2605
1.85391	1.90268
2.01732	1.85524
1.98696	1.79086
1.65972	2.06204
1.29947	2.03174
2.50282	2.42282
1.90863	1.86682
1.95508	2.03174
1.82863	2.22771
2.22771	2.20735
1.89712	1.69732
1.98464	1.84229
2.27908	2.06545
1.67263	1.57135
1.9378	2.40154
1.74112	2.01623
2.43908	2.12643
2.27908	2.01883
1.72735	1.85524
1.8578	2.27341
1.88411	2.10132
1.9419	2.25288
2.07171	2.21151
1.93565	2.06713
1.87126	2.19741
1.99112	2.39263
1.92193	1.93565
1.90863	2.21701
1.40568	2.09924
1.71526	1.93565
1.82053	2.11294
2.33716	2.06863
1.93224	1.90268
2.04011	2.08721
1.87126	2.14268
2.3681	1.93565
2.1819	2.01391
2.11341	2.34347
1.79126	2.26282
1.74112	1.84673
1.51662	2.14268
1.77357	2.26115
2.08721	2.19741
1.56903	2.06713
2.12307	2.07031
2.16229	1.82863
2.06928	2.17224
2.01623	2.4219
2.04011	2.11741
1.25972	2.50115
1.9943	1.79612
2.11508	2.45869
1.9983	2.23031
2.01924	1.90372
2.11508	2.07171
2.2081	2.11612
1.80307	1.99963
2.13469	2.06928
2.38771	2.1778
1.92154	2.25732
2.13469	2.25288
1.79352	2.26132
2.5321	2.04011
2.37302	2.11741
1.69732	2.06204
1.73469	1.70953
2.09224	2.19612
1.91031	1.85056
2.04092	2.41391
1.56903	2.01288
2.03249	1.77924
1.85524	2.25791
1.95249	2.00489
1.95352	1.93056
2.2921	2.32888
2.51741	2.27341
1.90604	2.01623
2.10849	2.25623
1.4619	2.41716
1.87444	2.04151
1.8107	1.90372
1.96151	1.8578
1.32092	1.98464
1.57135	1.95693
2.50282	1.98112
2.06928	2.09224
2.19249	1.69288
1.69732	1.98464
2.33716	2.19741
2.01883	1.98268
1.32347	1.98464
1.86682	2.27249
1.82863	1.73701
1.70953	1.66631
2.45469	1.70115
1.49845	2.08673
1.78132	1.64307
1.90604	2.19741
1.85131	2.35908
1.87444	2.17224
1.8881	1.89151
1.93565	1.84489
1.85391	1.93565
2.14297	1.71526
1.35419	2.32888
2.09224	2.29135
2.09791	1.77357
1.74297	2.17288
1.57545	2.11341
1.89151	2.04011
1.75662	1.95249
1.71612	1.8907
1.98696	2.01131
2.10347	2.02347
1.99112	2.06713
1.93224	1.97469
1.12386	1.8907
1.84171	2.14268
1.74112	2.06928
2.1819	1.95693
1.38826	1.99963
1.74297	1.89151
2.10132	2.19249
2.09791	2.1819
1.95526	2.1778
2.32888	2.1307
2.13469	2.39263
1.9983	2.19741
1.95693	2.03174
1.63294	1.85391
1.71526	2.33716
2.15112	1.87444
2.24322	2.42347
1.95741	1.66631
1.71612	2.15112
1.84171	1.8881
1.84229	1.95693
1.6219	1.86682
1.71526	2.1045
1.66053	2.08721
1.25972	1.93565
2.25791	1.74337
2.2605	1.9943
1.81135	1.82053
1.64307	1.98545
1.85524	2.11294
1.8107	2.29135
1.70953	1.56943
2.23662	2.34682
1.97869	2.0783
1.46918	2.00274
2.42282	2.09391
1.99112	1.88735
2.44735	2.2578
1.75662	2.36307
1.8881	2.18115
2.46631	2.15031
1.84229	1.89151
2.11341	1.80411
1.9983	2.03174
2.06204	2.1045
2.32888	1.59171
1.9419	1.73469
1.90604	1.73701
1.95352	2.3183
2.20643	2.19741
1.8383	2.03294
1.45947	1.95249
1.74297	1.96568
1.93524	2.12903
1.93924	1.9943
1.7583	2.27341
2.27908	1.87126
1.61357	2.18115
1.9983	1.96903
2.07662	2.04011
2.09224	1.9983
2.19249	2.12643
1.51662	2.17224
1.48914	1.8383
1.95508	1.74337
1.75662	1.73469
1.76171	2.06464
1.43963	2.18115
2.32888	2.01565
1.84229	2.25791
1.54132	2.51741
1.90863	2.20735
2.00171	1.93224
1.98696	1.93056
1.96903	2.12643
2.16229	2.46863
2.11341	2.08229
2.09791	2.01623
1.68154	1.8107
2.48322	2.06268
1.64307	2.27341
2.06268	1.95508
1.85391	1.89151
1.8881	2.12568
2.19741	1.90863
1.8107	1.79126
1.8907	1.95741
2.01623	2.09224
2.01732	1.47885
2.01883	1.95741
1.4619	1.63485
1.66053	2.07031
1.70953	2.03508
1.51662	1.92154
1.8383	1.7819
1.82053	1.52193
1.64307	2.47327
2.2343	1.95693
1.96568	2.08721
1.81712	1.99112
2.17224	2.20568
2.06464	2.43741
2.22631	1.89151
1.19748	2.09131
1.85131	2.28307
1.64307	2.23662
2.02132	1.79034
2.21469	2.19741
2.06268	2.1019
2.43741	2.22771
2.01924	2.15112
2.01391	1.6219
1.84673	1.74337
1.8881	2.01883
2.10347	2.45302
1.8383	2.02347
1.90268	2.15031
1.76171	1.95526
1.84673	2.09565
1.47885	2.29469
2.13469	1.89151
1.84229	2.06204
2.25883	2.14771
1.91031	2.29135
2.03174	1.9983
1.79352	1.97469
1.19748	2.06713
2.03249	2.13366
1.93524	2.24322
1.71034	2.06545
1.8107	2.1845
1.77391	2.07171
1.75662	2.12307
1.84171	1.91327
1.38347	2.07662
1.38347	2.35174
1.9943	1.75662
1.82863	2.17224
1.95741	1.82863
2.08229	2.04903
2.1019	2.11341
1.54132	2.41716
1.68154	2.26115
1.82904	1.87126
1.85391	2.37302
1.63294	2.20643
1.91327	2.17288
1.85391	2.06204
1.92229	2.17288
2.11508	2.41883
1.8578	2.14713
2.22713	2.21469
2.50282	2.12643
1.97869	2.06545
1.95508	2.24322
1.84171	2.13469
1.02112	2.07031
1.25972	2.00489
2.19741	1.82904
2.17732	1.8383
1.93524	2.12643
1.74112	2.07171
1.54959	1.79126
1.8107	2.17224
1.71526	1.90863
1.97869	2.25623
1.8107	2.27741
2.19908	2.03693
2.01883	2.2081
2.12903	1.9983
1.95249	2.08673
2.15031	2.11612
1.84171	1.93947
2.09224	2.14268
2.49947	1.74337
1.66337	2.22631
1.90372	2.03508
1.20229	2.19693
2.01883	2.35908
1.95741	1.8578
1.7583	2.21469
1.90372	1.92154
1.73469	1.93565
1.38826	1.92229
2.01623	2.12903
1.5143	1.66696
1.9943	1.85391
2.07031	1.85524
1.79126	2.03174
1.95741	2.19249
2.32888	2.16229
2.19693	1.84171
2.47327	2.21366
2.09791	1.67263
2.34347	1.94682
1.8107	1.88092
2.04011	2.18115
1.64568	1.97869
1.6219	2.40229
1.84229	2.03174
2.12092	2.0743
2.3419	2.04903
2.08721	1.8907
1.78132	2.07662
2.2605	1.79126
1.90268	2.14268
1.74112	1.9983
1.54959	1.92154
1.25972	2.03249
1.69732	2.24386
1.49366	2.13366
1.73135	1.91031
1.93947	2.03508
2.32888	1.8907
1.57366	2.1019
2.03249	1.71885
2.23662	1.90863
1.87126	1.9378
2.2343	1.73701
2.2605	2.05469
2.08489	2.16322
2.03249	2.24229
2.19612	2.1307
1.71526	2.03174
1.70953	1.82863
1.56903	2.2921
2.20568	1.82545
1.99112	2.19249
2.03249	1.89151
1.85391	2.06464
1.8578	2.28307
1.60274	2.24322
1.88903	1.9983
2.19249	2.08489
1.97469	2.13469
1.79249	2.40721
1.98268	2.14713
2.24171	2.01623
1.69732	2.08721
2.17288	1.81712
2.1778	1.96151
1.73469	2.03174
1.79126	1.98505
2.13135	1.77357
2.01623	2.09548
1.82053	2.14268
2.37302	1.77924
1.56903	1.84229
1.49869	2.24154
1.94849	1.98464
2.50282	2.25288
2.00154	2.21366
1.87444	2.06713
1.70953	1.95508
1.74505	1.95693
1.36154	2.06204
2.06713	1.84229
1.9983	2.04151
2.15263	2.1045
2.21701	1.60274
2.20643	2.03174
2.37302	2.00274
2.11341	1.9983
1.88092	1.91031
1.85056	2.07171
2.08229	1.69924
1.58297	2.07171
1.91327	2.23327
1.74337	1.88943
1.75662	2.17224
2.03249	2.43508
1.70953	2.03508
1.95693	1.79249
1.56903	1.54132
2.02347	1.9983
1.71294	2.01732
2.01623	1.55352
1.82053	1.92229
2.07662	2.15327
2.22771	2.11741
1.66053	1.47174
1.90268	1.89151
2.38268	2.14771
1.29056	2.06268
2.21366	1.69732
2.1819	2.12307
1.69732	1.82631
1.64735	2.06928
1.98112	1.9983
1.87444	1.94849
1.84489	1.88092
1.91031	2.05869
2.02347	1.77288
1.79126	1.92154
1.90604	2.06545
2.01391	1.8107
2.08229	2.21869
1.57545	2.15031
2.11294	2.26115
2.21869	1.80307
1.87294	2.16229
2.13469	1.27327
1.75662	1.93565
2.22771	2.0743
2.06713	1.63485
1.70953	1.9378
1.90268	2.25288
1.51534	2.10849
1.74337	2.0783
2.25947	2.36735
1.79249	2.0783
2.1778	2.01883
1.90863	1.77357
1.93524	1.69732
2.14297	2.09623
2.13469	2.11341
1.82904	1.57545
2.01924	2.32229
1.88411	2.0783
2.37302	2.35174
1.5143	2.1019
2.06204	1.9378
1.92229	1.86682
1.64735	2.3405
1.66053	1.8383
1.82545	1.86115
1.57135	1.93565
1.55352	2.26282
1.82545	2.17224
1.82863	2.13135
2.32489	2.24322
1.99112	1.82545
1.66053	2.19741
1.63485	1.79126
1.61357	2.15031
2.1045	2.24386
1.54132	1.9378
1.9378	2.23327
2.19908	2.2907
1.9983	1.6219
1.9983	2.57288
2.1045	1.97701
2.17947	2.1819
2.45469	1.86682
1.75662	1.9378
1.9943	1.71034
1.97151	2.19249
2.14713	2.01623
1.84489	2.29469
2.06928	1.59171
2.14604	2.27341
1.77391	2.2578
1.95741	1.68229
2.08229	1.89712
1.91031	2.34682
1.74297	1.84673
1.85391	1.95693
1.91963	2.1778
1.96151	2.22713
2.14863	2.24229
2.3076	1.70953
1.84673	1.98464
1.79126	1.95693
1.70115	1.82545
1.8107	2.17288
1.79249	1.95741
1.98464	1.95508
2.26347	1.89151
1.92229	1.73469
2.26347	2.19612
2.00274	2.06545
2.04011	2.06545
1.70115	2.45701
1.91031	1.89701
2.27741	1.97469
2.1819	2.37302
1.84673	2.22771
1.95693	2.06204
2.19741	1.88092
1.97151	2.35249
1.66053	2.26115
1.95508	1.94849
2.19908	2.23662
1.75662	1.99112
2.26347	2.14268
1.8383	2.20568
1.64307	2.28643
1.74297	2.08721
1.33972	2.17883
2.08386	1.92171
1.86682	1.86682
2.24322	1.85056
1.84229	1.72735
2.07662	2.08489
1.2978	2.24386
1.66631	1.96151
1.54132	2.41883
1.71034	2.02347
1.54132	2.01623
1.98464	2.03174
1.46438	2.26115
1.76171	1.73701
1.57135	2.24322
1.7819	2.11741
1.92154	2.14713
1.73469	2.22863
1.77716	2.25791
1.85131	2.25288
1.9983	1.8578
2.01623	2.27908
2.06631	1.85524
1.65972	1.73469
1.95249	2.14771
2.13135	1.96151
1.98464	2.42282
2.16229	2.32888
1.52193	2.12903
1.19748	2.10953
1.84154	2.05869
1.35419	2.01883
2.01732	2.19741
2.22771	1.84154
2.13366	1.76171
2.06863	2.05869
1.38826	1.98464
1.71294	2.12643
2.29469	1.93224
2.04903	2.2921
1.48914	2.33791
1.54959	2.03249
1.84489	2.04011
2.12307	2.09623
2.01883	1.96151
1.8107	2.07171
1.64307	2.16322
1.77357	2.28735
1.8578	2.2343
1.85131	2.4219
1.97469	1.9983
1.75662	2.1819
2.08673	2.30372
1.84673	1.93056
2.08229	1.89151
1.79249	2.43908
2.11341	1.77716
1.70953	2.01623
1.56568	2.23662
2.03294	1.73469
2.13135	2.12411
2.37302	2.23112
2.0783	2.26115
2.24386	1.92229
2.2921	2.29469
2.11341	2.15031
2.32489	2.23327
1.88092	1.82863
1.93565	2.26347
1.9419	2.1845
2.06928	2.12307
1.91327	1.82863
2.06204	2.10132
1.8881	2.39327
1.74337	1.92229
1.66053	2.32888
1.95741	2.16229
2.17288	2.13366
1.79249	2.22863
2.2081	2.01623
2.25791	1.71526
1.95352	2.37302
2.21869	2.21469
2.41288	2.45869
1.82863	1.74337
2.2081	1.69732
2.0783	2.37302
1.40411	2.10132
1.89151	2.09623
2.10132	2.17883
1.56943	1.71526
2.25288	1.7019
1.8578	1.85056
1.82631	1.93224
2.1819	1.89712
1.66337	1.93565
2.02347	2.17947
2.11294	2.16322
1.87444	2.1045
1.40411	2.17732
2.04011	2.16229
2.09224	2.11741
1.32347	2.20735
1.76171	2.36307
1.96151	1.9983
2.41947	1.85524
2.13135	2.23662
1.90372	2.01623
1.75662	2.17947
1.95741	2.29469
1.69288	2.13366
1.70953	2.06204
1.74112	2.09224
1.9983	2.36735
1.25972	2.14268
1.8881	1.87126
1.71034	1.70953
1.73469	2.3076
2.1845	2.03693
1.95249	1.98464
1.56903	2.17391
2.01623	2.25623
2.38928	2.45701
1.75963	2.33716
1.46347	1.98464
1.84489	2.03249
2.14771	2.01623
1.87444	1.99963
2.32489	1.7019
1.66631	1.9983
2.1778	2.01391
1.40411	1.85357
2.19908	1.97469
1.15855	1.82863
1.77716	2.08721
1.27327	2.32888
2.03174	1.9378
1.71612	2.17224
1.77391	2.07171
1.85524	2.38372
2.39263	1.79126
2.12307	1.79612
2.15263	1.95693
